Order Date,Year,Month,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Customer Name,Segment
2016-12-19,2016,12,East,Office Supplies,Art,Newell 326,3.52,2,0.0,1.0208,0.29,Mark Haberlin,Corporate
2014-08-02,2014,8,Central,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,5,0.0,12.549,0.47,Nick Zandusky,Home Office
2014-08-02,2014,8,Central,Technology,Accessories,Memorex Micro Travel Drive 4 GB,21.2,2,0.0,9.116,0.43,Nick Zandusky,Home Office
2014-08-02,2014,8,Central,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2,0.0,226.3626,0.26999999999999996,Nick Zandusky,Home Office
2015-09-21,2015,9,South,Furniture,Chairs,Global Comet Stacking Arm Chair,1690.04,4,0.0,422.51,0.25,Giulietta Baptist,Consumer
2015-09-21,2015,9,South,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,85.96,7,0.0,24.0688,0.28,Giulietta Baptist,Consumer
2015-09-21,2015,9,South,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",121.96,2,0.0,57.3212,0.47000000000000003,Giulietta Baptist,Consumer
2015-09-21,2015,9,South,Office Supplies,Paper,Xerox 193,23.92,4,0.0,11.7208,0.49,Giulietta Baptist,Consumer
2015-09-21,2015,9,South,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,63.96,2,0.0,6.396,0.09999999999999999,Giulietta Baptist,Consumer
2015-09-21,2015,9,South,Technology,Phones,HTC One Mini,629.95,5,0.0,176.386,0.27999999999999997,Giulietta Baptist,Consumer
2015-09-21,2015,9,South,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3,0.0,32.9817,0.29,Giulietta Baptist,Consumer
2015-09-21,2015,9,South,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",14.6,2,0.0,6.862,0.47000000000000003,Giulietta Baptist,Consumer
2015-09-21,2015,9,South,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",887.84,8,0.0,17.7568,0.019999999999999997,Giulietta Baptist,Consumer
2016-12-11,2016,12,West,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5,0.2,25.245,0.0625,Deborah Brumfield,Home Office
2015-08-07,2015,8,East,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,106.8,10,0.2,10.68,0.1,Jim Karlsson,Consumer
2015-11-15,2015,11,East,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0.0,20.5755,0.29000000000000004,Maya Herman,Corporate
2015-11-15,2015,11,East,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,34.944,6,0.2,11.7936,0.33749999999999997,Maya Herman,Corporate
2015-11-15,2015,11,East,Office Supplies,Art,Newell 319,119.04,6,0.0,35.712,0.3,Maya Herman,Corporate
2017-04-04,2017,4,Central,Technology,Phones,Cisco SPA 502G IP Phone,383.84,4,0.2,47.98,0.125,Anne McFarland,Consumer
2016-12-24,2016,12,East,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,799.56,9,0.0,207.8856,0.26,Jessica Myrick,Consumer
2017-12-13,2017,12,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888,0.26999999999999996,Mitch Webber,Consumer
2017-12-22,2017,12,Central,Office Supplies,Paper,Xerox 1931,25.92,5,0.2,9.072,0.3499999999999999,Alex Grayson,Consumer
2017-12-22,2017,12,Central,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.33,5,0.8,-9.8115,-1.55,Alex Grayson,Consumer
2017-12-22,2017,12,Central,Office Supplies,Paper,Xerox 1887,75.88,5,0.2,26.558,0.35000000000000003,Alex Grayson,Consumer
2017-10-21,2017,10,East,Technology,Phones,Mitel MiVoice 5330e IP Phone,329.988,2,0.4,-76.9972,-0.23333333333333336,Charles McCrossin,Consumer
2017-10-21,2017,10,East,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,71.376,3,0.2,-4.461,-0.0625,Charles McCrossin,Consumer
2015-11-13,2015,11,Central,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",63.77,7,0.0,28.6965,0.44999999999999996,Russell Applegate,Consumer
2015-11-13,2015,11,Central,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,50.97,3,0.0,13.2522,0.26,Russell Applegate,Consumer
2015-11-13,2015,11,Central,Office Supplies,Paper,Xerox 1910,96.08,2,0.0,46.1184,0.48000000000000004,Russell Applegate,Consumer
2015-04-16,2015,4,Central,Technology,Copiers,Canon PC940 Copier,1439.968,4,0.2,485.9892,0.33749999999999997,Sarah Brown,Consumer
2015-04-16,2015,4,Central,Technology,Accessories,Logitech Keyboard K120,43.56,3,0.2,-4.9005,-0.1125,Sarah Brown,Consumer
2016-12-16,2016,12,West,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5,0.2,7.049,0.012500000000000002,Pete Kriz,Consumer
2016-10-21,2016,10,East,Technology,Phones,Panasonic KX TS208W Corded phone,235.152,8,0.4,-47.0304,-0.2,Susan Vittorini,Consumer
2017-12-01,2017,12,East,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352,0.225,Matthew Grinstein,Home Office
2016-10-20,2016,10,Central,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.016,7,0.2,15.9425,0.3125,Chuck Magee,Consumer
2016-10-20,2016,10,Central,Office Supplies,Fasteners,Staples,25.248,4,0.2,7.89,0.3125,Chuck Magee,Consumer
2016-10-20,2016,10,Central,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.686,1,0.3,-14.5764,-0.2571428571428571,Chuck Magee,Consumer
2017-09-29,2017,9,East,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2,0.2,-6.396,-0.125,Michelle Ellison,Corporate
2017-08-18,2017,8,West,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2793.528,9,0.2,942.8157,0.3375,Yana Sorensen,Corporate
2017-08-18,2017,8,West,Office Supplies,Storage,Letter Size Cart,1000.02,7,0.0,290.0058,0.29000000000000004,Yana Sorensen,Corporate
2017-08-18,2017,8,West,Furniture,Furnishings,"Contract Clock, 14"", Brown",65.94,3,0.0,22.4196,0.34,Yana Sorensen,Corporate
2017-11-12,2017,11,West,Office Supplies,Fasteners,Staples,18.24,3,0.0,9.12,0.5,Maria Bertelson,Consumer
2017-11-12,2017,11,West,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.0748,0.29,Maria Bertelson,Consumer
2014-10-11,2014,10,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64,1,0.0,3.7436,0.49,Alan Shonely,Consumer
2015-11-28,2015,11,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68.16,3,0.0,27.9456,0.41000000000000003,Mark Cousins,Corporate
2015-11-28,2015,11,East,Office Supplies,Envelopes,Staple envelope,62.24,8,0.0,29.2528,0.47,Mark Cousins,Corporate
2015-07-27,2015,7,South,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0.0,0.2997,0.010000000000000002,Patrick Gardner,Consumer
2016-10-20,2016,10,Central,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7,6,0.0,35.196,0.27999999999999997,Joy Smith,Consumer
2016-10-20,2016,10,Central,Technology,Phones,Pyle PMP37LED,191.98,2,0.0,51.8346,0.27,Joy Smith,Consumer
2016-10-20,2016,10,Central,Office Supplies,Storage,Woodgrain Magazine Files by Perma,20.86,7,0.0,1.4602,0.06999999999999999,Joy Smith,Consumer
2017-09-14,2017,9,West,Office Supplies,Labels,Avery 48,56.7,9,0.0,26.082,0.45999999999999996,Joy Bell-,Consumer
2017-12-23,2017,12,South,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,0.26250000000000007,Darren Koutras,Consumer
2017-12-23,2017,12,South,Office Supplies,Art,Pencil and Crayon Sharpener,12.264,7,0.2,1.0731,0.0875,Darren Koutras,Consumer
2017-12-23,2017,12,South,Office Supplies,Storage,Safco Industrial Wire Shelving System,218.352,3,0.2,-54.588,-0.25,Darren Koutras,Consumer
2015-10-05,2015,10,West,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",66.294,1,0.7,-103.8606,-1.5666666666666669,Jeremy Farry,Consumer
2015-10-05,2015,10,West,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,291.168,4,0.2,-14.5584,-0.05,Jeremy Farry,Consumer
2014-11-02,2014,11,Central,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679,0.08750000000000001,Patrick O'Brill,Consumer
2016-01-22,2016,1,East,Technology,Phones,Panasonic Kx-TS550,110.376,4,0.4,-20.2356,-0.18333333333333335,Bradley Talbott,Home Office
2016-01-22,2016,1,East,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.176,3,0.2,15.8631,0.2875,Bradley Talbott,Home Office
2017-07-11,2017,7,Central,Office Supplies,Art,Staples in misc. colors,30.32,4,0.0,11.8248,0.39,Natalie Webber,Consumer
2017-09-11,2017,9,West,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,177.568,2,0.2,8.8784,0.04999999999999999,Jennifer Ferguson,Consumer
2017-09-11,2017,9,West,Office Supplies,Paper,Xerox 225,19.44,3,0.0,9.3312,0.48000000000000004,Jennifer Ferguson,Consumer
2017-09-11,2017,9,West,Office Supplies,Paper,Xerox 1894,71.28,11,0.0,34.2144,0.48,Jennifer Ferguson,Consumer
2017-09-11,2017,9,West,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96,5,0.2,459.9875,0.3125,Jennifer Ferguson,Consumer
2017-09-11,2017,9,West,Technology,Phones,iOttie XL Car Mount,79.96,5,0.2,-17.991,-0.225,Jennifer Ferguson,Consumer
2016-02-23,2016,2,East,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591,0.375,Alyssa Crouse,Corporate
2016-01-22,2016,1,East,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.336,4,0.2,9.2176,0.35,Toby Braunhardt,Consumer
2015-12-12,2015,12,West,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,3,0.0,21.645,0.13,Helen Abelman,Consumer
2015-12-12,2015,12,West,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0.0,93.6988,0.26,Helen Abelman,Consumer
2016-10-29,2016,10,West,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.744,1,0.2,3.8168,0.325,Logan Haushalter,Consumer
2017-05-28,2017,5,East,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44,8,0.0,101.4504,0.41000000000000003,Lori Olson,Corporate
2014-12-21,2014,12,South,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,2,0.7,-14.592,-0.8,Dennis Pardue,Home Office
2016-11-24,2016,11,West,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0.0,7.605,0.3,Clay Rozendal,Home Office
2015-11-20,2015,11,West,Office Supplies,Art,Newell 334,119.04,6,0.0,30.9504,0.25999999999999995,Katrina Bavinger,Home Office
2015-11-20,2015,11,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206,0.29,Katrina Bavinger,Home Office
2015-11-20,2015,11,West,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2,0.0,6.0114,0.43,Katrina Bavinger,Home Office
2017-05-29,2017,5,Central,Office Supplies,Binders,Satellite Sectional Post Binders,43.41,1,0.0,19.9686,0.46,Maris LaWare,Consumer
2017-05-29,2017,5,Central,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24,3,0.0,2.6208,0.42,Maris LaWare,Consumer
2017-05-29,2017,5,Central,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0.0,120.9416,0.25999999999999995,Maris LaWare,Consumer
2017-05-29,2017,5,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,1,0.0,3.99,0.5,Maris LaWare,Consumer
2014-12-02,2014,12,Central,Office Supplies,Appliances,Staple holder,2.394,1,0.8,-6.3441,-2.65,Matt Collins,Consumer
2014-04-07,2014,4,South,Office Supplies,Paper,Xerox 226,58.32,9,0.0,27.9936,0.48,Valerie Mitchum,Home Office
2014-04-07,2014,4,South,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97,3,0.0,50.2425,0.25,Valerie Mitchum,Home Office
2015-09-08,2015,9,South,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,21.36,8,0.0,8.1168,0.38,Victoria Wilson,Corporate
2017-09-09,2017,9,Central,Office Supplies,Labels,Avery 511,9.856,4,0.2,3.4496,0.35000000000000003,Grace Kelly,Corporate
2015-09-06,2015,9,South,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444,1,0.7,-2.5256,-0.7333333333333333,Alyssa Tate,Home Office
2017-11-02,2017,11,East,Office Supplies,Supplies,Premier Automatic Letter Opener,384.592,2,0.2,-81.7258,-0.21250000000000002,Anthony Rawles,Corporate
2015-03-28,2015,3,East,Office Supplies,Envelopes,Security-Tint Envelopes,22.92,3,0.0,11.2308,0.49,John Huston,Consumer
2015-08-13,2015,8,Central,Office Supplies,Binders,Avery Round Ring Poly Binders,11.36,4,0.0,5.5664,0.49,Ralph Arnett,Consumer
2015-05-12,2015,5,West,Office Supplies,Binders,Prestige Round Ring Binders,14.592,3,0.2,4.9248,0.3375,Rose O'Brian,Consumer
2017-07-23,2017,7,East,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.4,4,0.0,19.872,0.48000000000000004,Lisa Ryan,Corporate
2016-09-24,2016,9,Central,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,442.372,7,0.8,-729.9138,-1.6500000000000001,Michael Kennedy,Corporate
2017-05-05,2017,5,South,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0.0,15.525,0.45,Yana Sorensen,Corporate
2016-10-06,2016,10,Central,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5,0.0,14.425,0.5,Jonathan Howell,Consumer
2014-11-03,2014,11,South,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488,2,0.2,1.1772,0.3375,Annie Thurman,Consumer
2014-11-03,2014,11,South,Office Supplies,Paper,Xerox 1884,143.856,9,0.2,48.5514,0.3375,Annie Thurman,Consumer
2015-10-01,2015,10,East,Technology,Phones,Cisco SPA301,311.98,2,0.0,93.594,0.3,Robert Marley,Home Office
2015-10-01,2015,10,East,Office Supplies,Binders,Avery Non-Stick Binders,22.45,5,0.0,10.327,0.46,Robert Marley,Home Office
2017-12-02,2017,12,West,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.992,1,0.2,-7.9984,-0.2,Brenda Bowman,Corporate
2017-12-02,2017,12,West,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056,9,0.2,43.4646,0.0375,Brenda Bowman,Corporate
2017-12-02,2017,12,West,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9,5,0.0,44.975,0.25,Brenda Bowman,Corporate
2017-12-11,2017,12,Central,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312,7,0.2,23.2624,0.2,Alejandro Savely,Corporate
2016-07-17,2016,7,West,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0.0,4.4712,0.36,Dennis Kane,Consumer
2016-07-17,2016,7,West,Technology,Accessories,First Data TMFD35 PIN Pad,428.4,3,0.0,89.964,0.21000000000000002,Dennis Kane,Consumer
2016-07-17,2016,7,West,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75,5,0.0,10.89,0.44,Dennis Kane,Consumer
2016-07-17,2016,7,West,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71,7,0.0,41.2237,0.47000000000000003,Dennis Kane,Consumer
2016-07-17,2016,7,West,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0.0,17.38,0.25,Dennis Kane,Consumer
2016-07-17,2016,7,West,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784,2,0.2,-4.6764,-0.225,Dennis Kane,Consumer
2016-07-17,2016,7,West,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",12.816,3,0.2,4.1652,0.32499999999999996,Dennis Kane,Consumer
2017-05-12,2017,5,East,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,0.33749999999999997,Jonathan Howell,Consumer
2015-11-20,2015,11,East,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.824,2,0.2,9.5736,0.15000000000000002,Jamie Kunitz,Consumer
2015-11-20,2015,11,East,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",141.552,3,0.2,-26.541,-0.1875,Jamie Kunitz,Consumer
2016-09-24,2016,9,West,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9,5,0.0,143.303,0.47000000000000003,Edward Hooks,Corporate
2016-09-24,2016,9,West,Furniture,Chairs,Hon Olson Stacker Stools,563.24,5,0.2,56.324,0.09999999999999999,Edward Hooks,Corporate
2016-10-21,2016,10,East,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176,2,0.4,-231.4116,-0.35,Victoria Wilson,Corporate
2016-10-24,2016,10,South,Technology,Phones,Apple iPhone 5C,239.976,3,0.2,17.9982,0.075,Catherine Glotzbach,Home Office
2014-07-08,2014,7,West,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.488,3,0.2,-87.9354,-0.17500000000000002,Ed Braxton,Corporate
2014-07-08,2014,7,West,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704,6,0.2,68.8464,0.35,Ed Braxton,Corporate
2015-03-13,2015,3,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528,0.1125,Nicole Fjeld,Home Office
2015-03-13,2015,3,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.0,91.7728,0.28,Nicole Fjeld,Home Office
2017-12-02,2017,12,South,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,0.0,168.4704,0.24,Max Engle,Consumer
2015-04-22,2015,4,West,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679,0.08750000000000001,Annie Zypern,Consumer
2015-04-22,2015,4,West,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,0.0,16.6764,0.26,Annie Zypern,Consumer
2014-09-16,2014,9,East,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.552,1,0.2,12.582,0.375,Randy Ferguson,Corporate
2014-12-28,2014,12,East,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18,6,0.0,503.7822,0.29,Anthony Jacobs,Corporate
2014-12-28,2014,12,East,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0.0,84.51,0.12000000000000001,Anthony Jacobs,Corporate
2014-12-28,2014,12,East,Office Supplies,Paper,Xerox 1906,141.76,4,0.0,66.6272,0.47000000000000003,Anthony Jacobs,Corporate
2014-10-21,2014,10,West,Office Supplies,Binders,Plastic Binding Combs,36.36,3,0.2,12.2715,0.3375,Sylvia Foulston,Corporate
2017-11-30,2017,11,West,Furniture,Furnishings,Contemporary Borderless Frame,25.83,3,0.0,9.5571,0.37000000000000005,Maria Zettner,Home Office
2014-06-06,2014,6,Central,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588,3,0.8,-38.1114,-1.55,Sarah Bern,Consumer
2014-06-06,2014,6,Central,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",13.984,2,0.2,4.7196,0.33749999999999997,Sarah Bern,Consumer
2017-11-23,2017,11,Central,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5,0.2,19.596,0.09999999999999999,Alan Hwang,Consumer
2017-06-18,2017,6,Central,Office Supplies,Paper,Xerox 1925,74.352,3,0.2,23.235,0.3125,Neil Knudson,Home Office
2017-05-05,2017,5,East,Office Supplies,Paper,Xerox 1923,6.68,1,0.0,3.2064,0.48,Arianne Irving,Consumer
2016-11-04,2016,11,West,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584,7,0.2,-4.1762,-0.2375,Tracy Poddar,Corporate
2016-11-04,2016,11,West,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,1,0.2,-14.4078,-0.13749999999999998,Tracy Poddar,Corporate
2016-11-04,2016,11,West,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.952,3,0.2,16.7832,0.35000000000000003,Tracy Poddar,Corporate
2016-11-04,2016,11,West,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352,3,0.2,-97.5528,-0.15000000000000002,Tracy Poddar,Corporate
2016-11-04,2016,11,West,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184,8,0.2,228.0792,0.3625,Tracy Poddar,Corporate
2016-11-04,2016,11,West,Office Supplies,Paper,Xerox 1887,15.176,1,0.2,5.3116,0.35000000000000003,Tracy Poddar,Corporate
2014-09-11,2014,9,West,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515,0.16999999999999998,Liz Willingham,Consumer
2017-02-16,2017,2,East,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,3,0.0,81.1314,0.14,Nat Gilpin,Corporate
2017-02-16,2017,2,East,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1,0.0,7.3451,0.49000000000000005,Nat Gilpin,Corporate
2014-11-24,2014,11,Central,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",151.92,4,0.0,45.576,0.30000000000000004,Nat Gilpin,Corporate
2014-11-24,2014,11,Central,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0.0,96.3438,0.49,Nat Gilpin,Corporate
2014-11-24,2014,11,Central,Office Supplies,Paper,Xerox 1885,144.12,3,0.0,69.1776,0.48,Nat Gilpin,Corporate
2014-11-24,2014,11,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0.0,7.98,0.5,Nat Gilpin,Corporate
